IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
15.168.174.176,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,443,0,false,ORD,North America,Chicago,78,0.00
13.208.53.47,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.43.137,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.8.136,2087,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2052,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2053,0,false,ORD,North America,Chicago,78,0.00
3.38.135.70,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.251.254,80,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,443,0,false,ORD,North America,Chicago,78,0.00
13.208.144.135,80,0,false,ORD,North America,Chicago,78,0.00
15.168.20.160,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.241.218,2082,0,false,ORD,North America,Chicago,78,0.00
3.35.156.214,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.8.136,2086,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,8880,0,false,ORD,North America,Chicago,78,0.00
3.39.253.181,2082,0,false,ORD,North America,Chicago,78,0.00
15.168.10.171,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.20.160,2052,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2083,0,false,ORD,North America,Chicago,78,0.00
35.78.197.8,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,80,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,443,0,false,ORD,North America,Chicago,78,0.00
15.168.7.153,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.144.138,2095,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,443,0,false,ORD,North America,Chicago,78,0.00
13.125.14.153,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,2096,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,80,0,false,ORD,North America,Chicago,78,0.00
13.208.213.32,2083,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2053,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2095,0,false,ORD,North America,Chicago,78,0.00
13.208.242.146,80,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.166.172,443,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,8443,0,false,ORD,North America,Chicago,78,0.00
3.38.94.12,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.7.153,2096,0,false,ORD,North America,Chicago,78,0.00
52.79.210.240,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.11.213,8080,0,false,ORD,North America,Chicago,78,0.00
13.208.213.32,443,0,false,ORD,North America,Chicago,78,0.00
15.168.142.252,8080,0,false,ORD,North America,Chicago,78,0.00
3.39.228.91,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.174.176,2082,0,false,ORD,North America,Chicago,78,0.00
13.208.136.178,2083,0,false,ORD,North America,Chicago,78,0.00
13.208.136.178,80,0,false,ORD,North America,Chicago,78,0.00
15.168.10.171,2053,0,false,ORD,North America,Chicago,78,0.00
13.208.241.207,2087,0,false,ORD,North America,Chicago,78,0.00
13.208.241.207,2083,0,false,ORD,North America,Chicago,78,0.00
43.202.65.104,2096,0,false,ORD,North America,Chicago,78,0.00
13.208.245.10,2096,0,false,ORD,North America,Chicago,78,0.00
13.125.152.55,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,8443,0,false,ORD,North America,Chicago,78,0.00
15.168.14.254,2082,0,false,ORD,North America,Chicago,79,0.00
43.201.60.144,443,0,false,ORD,North America,Chicago,79,0.00
15.168.20.160,2096,0,false,ORD,North America,Chicago,79,0.00
3.36.69.251,2082,0,false,ORD,North America,Chicago,79,0.00
13.208.241.207,8880,0,false,ORD,North America,Chicago,79,0.00
3.34.96.251,8080,0,false,ORD,North America,Chicago,79,0.00
13.208.53.47,80,0,false,ORD,North America,Chicago,79,0.00
13.230.18.208,8443,0,false,ORD,North America,Chicago,79,0.00
3.39.228.91,8880,0,false,ORD,North America,Chicago,79,0.00
3.38.98.199,2086,0,false,ORD,North America,Chicago,79,0.00
13.208.189.245,2082,0,false,ORD,North America,Chicago,79,0.00
3.110.194.22,2053,0,false,ORD,North America,Chicago,79,0.00
43.203.197.217,443,0,false,ORD,North America,Chicago,79,0.00
52.79.210.240,2087,0,false,ORD,North America,Chicago,79,0.00
43.202.65.104,2053,0,false,ORD,North America,Chicago,79,0.00
3.39.228.91,2086,0,false,ORD,North America,Chicago,79,0.00
3.38.94.12,443,0,false,ORD,North America,Chicago,79,0.00
35.78.189.83,2083,0,false,ORD,North America,Chicago,79,0.00
13.231.167.51,2053,0,false,ORD,North America,Chicago,79,0.00
15.168.11.213,2083,0,false,ORD,North America,Chicago,79,0.00
43.203.197.217,2052,0,false,ORD,North America,Chicago,79,0.00
13.208.241.218,80,0,false,ORD,North America,Chicago,79,0.00
43.201.60.144,2052,0,false,ORD,North America,Chicago,79,0.00
3.110.219.5,2087,0,false,ORD,North America,Chicago,79,0.00
3.39.253.181,443,0,false,ORD,North America,Chicago,79,0.00
13.208.166.172,8080,0,false,ORD,North America,Chicago,79,0.00
13.125.14.153,2052,0,false,ORD,North America,Chicago,80,0.00
15.168.10.171,2086,0,false,ORD,North America,Chicago,80,0.00
13.208.88.54,8443,0,false,ORD,North America,Chicago,80,0.00
43.203.197.217,2096,0,false,ORD,North America,Chicago,80,0.00
13.208.209.137,8080,0,false,ORD,North America,Chicago,80,0.00
3.110.135.55,2082,0,false,ORD,North America,Chicago,80,0.00
15.168.14.254,80,0,false,ORD,North America,Chicago,80,0.00
35.79.221.126,2082,0,false,ORD,North America,Chicago,80,0.00
13.125.14.153,2087,0,false,ORD,North America,Chicago,80,0.00
15.168.174.176,2087,0,false,ORD,North America,Chicago,80,0.00
13.208.189.245,2052,0,false,ORD,North America,Chicago,80,0.00
3.110.194.22,8880,0,false,ORD,North America,Chicago,80,0.00
13.124.197.177,2053,0,false,ORD,North America,Chicago,80,0.00
3.110.219.5,443,0,false,ORD,North America,Chicago,80,0.00
13.114.219.53,8880,0,false,ORD,North America,Chicago,81,0.00
3.38.94.12,2053,0,false,ORD,North America,Chicago,81,0.00
13.201.189.130,8880,0,false,ORD,North America,Chicago,81,0.00
3.110.163.34,2087,0,false,ORD,North America,Chicago,81,0.00
13.208.251.254,2053,0,false,ORD,North America,Chicago,81,0.00
3.39.227.204,8443,0,false,ORD,North America,Chicago,81,0.00
13.208.166.172,2052,0,false,ORD,North America,Chicago,81,0.00
43.203.197.217,2087,0,false,ORD,North America,Chicago,81,0.00
13.125.152.55,2053,0,false,ORD,North America,Chicago,81,0.00
3.39.227.204,2096,0,false,ORD,North America,Chicago,81,0.00
15.168.11.213,2086,0,false,ORD,North America,Chicago,81,0.00
13.208.242.146,2053,0,false,ORD,North America,Chicago,81,0.00
3.36.55.202,80,0,false,ORD,North America,Chicago,82,0.00
3.110.158.157,2052,0,false,ORD,North America,Chicago,82,0.00
3.110.219.5,80,0,false,ORD,North America,Chicago,82,0.00
43.202.1.229,8080,0,false,ORD,North America,Chicago,82,0.00
3.39.227.204,2095,0,false,ORD,North America,Chicago,82,0.00
13.209.82.76,8880,0,false,ORD,North America,Chicago,82,0.00
3.38.135.70,2087,0,false,ORD,North America,Chicago,82,0.00
3.110.194.22,80,0,false,ORD,North America,Chicago,82,0.00
3.38.98.199,2096,0,false,ORD,North America,Chicago,82,0.00
3.110.163.34,2083,0,false,ORD,North America,Chicago,82,0.00
3.110.219.5,8080,0,false,ORD,North America,Chicago,82,0.00
43.201.112.67,2087,0,false,ORD,North America,Chicago,82,0.00
43.201.112.67,2096,0,false,ORD,North America,Chicago,82,0.00
3.110.163.34,8080,0,false,ORD,North America,Chicago,82,0.00
3.38.94.12,2087,0,false,ORD,North America,Chicago,82,0.00
35.78.189.83,2082,0,false,ORD,North America,Chicago,83,0.00
13.208.182.42,2052,0,false,ORD,North America,Chicago,83,0.00
35.78.83.0,2096,0,false,ORD,North America,Chicago,83,0.00
13.125.152.55,443,0,false,ORD,North America,Chicago,83,0.00
13.231.167.51,2052,0,false,ORD,North America,Chicago,83,0.00
13.124.209.79,8080,0,false,ORD,North America,Chicago,84,0.00
13.208.252.69,2052,0,false,ORD,North America,Chicago,84,0.00
3.36.98.13,2095,0,false,ORD,North America,Chicago,84,0.00
15.207.19.227,443,0,false,ORD,North America,Chicago,84,0.00
43.201.60.144,8880,0,false,ORD,North America,Chicago,85,0.00
43.201.60.144,2095,0,false,ORD,North America,Chicago,85,0.00
43.201.60.144,2087,0,false,ORD,North America,Chicago,85,0.00
13.208.182.42,443,0,false,ORD,North America,Chicago,85,0.00
3.110.176.176,8880,0,false,ORD,North America,Chicago,85,0.00
13.208.252.69,2087,0,false,ORD,North America,Chicago,86,0.00
3.110.176.176,2053,0,false,ORD,North America,Chicago,86,0.00
3.110.219.5,2082,0,false,ORD,North America,Chicago,86,0.00
15.168.174.176,8443,0,false,ORD,North America,Chicago,86,0.00
13.124.32.1,2082,0,false,ORD,North America,Chicago,86,0.00
13.125.14.153,8880,0,false,ORD,North America,Chicago,87,0.00
3.110.176.176,2086,0,false,ORD,North America,Chicago,87,0.00
3.110.158.157,2053,0,false,ORD,North America,Chicago,87,0.00
3.110.194.22,2086,0,false,ORD,North America,Chicago,87,0.00
3.110.50.34,8080,0,false,ORD,North America,Chicago,87,0.00
3.110.158.157,2087,0,false,ORD,North America,Chicago,87,0.00
43.202.65.104,443,0,false,ORD,North America,Chicago,88,0.00
43.202.65.104,2052,0,false,ORD,North America,Chicago,88,0.00
3.110.158.157,8443,0,false,ORD,North America,Chicago,88,0.00
43.201.60.144,2053,0,false,ORD,North America,Chicago,88,0.00
3.110.194.22,8443,0,false,ORD,North America,Chicago,88,0.00
43.202.65.104,8443,0,false,ORD,North America,Chicago,89,0.00
43.201.60.144,2096,0,false,ORD,North America,Chicago,89,0.00
13.208.157.78,2082,0,false,ORD,North America,Chicago,89,0.00
43.202.54.150,2095,0,false,ORD,North America,Chicago,89,0.00
3.110.194.22,2082,0,false,ORD,North America,Chicago,89,0.00
3.110.194.22,2052,0,false,ORD,North America,Chicago,89,0.00
13.208.88.54,443,0,false,ORD,North America,Chicago,90,0.00
43.202.65.104,2087,0,false,ORD,North America,Chicago,90,0.00
13.208.209.137,2083,0,false,ORD,North America,Chicago,90,0.00
13.231.157.41,80,0,false,ORD,North America,Chicago,91,0.00
43.201.112.67,8880,0,false,ORD,North America,Chicago,91,0.00
43.201.60.144,2082,0,false,ORD,North America,Chicago,91,0.00
43.202.1.229,2086,0,false,ORD,North America,Chicago,91,0.00
43.202.1.229,2082,0,false,ORD,North America,Chicago,91,0.00
43.201.112.67,443,0,false,ORD,North America,Chicago,92,0.00
13.208.189.245,8880,0,false,ORD,North America,Chicago,92,0.00
43.201.112.67,2052,0,false,ORD,North America,Chicago,93,0.00
43.202.54.150,2083,0,false,ORD,North America,Chicago,93,0.00
43.202.54.150,2053,0,false,ORD,North America,Chicago,93,0.00
13.239.84.183,2082,0,false,ORD,North America,Chicago,93,0.00
3.27.42.8,80,0,false,ORD,North America,Chicago,93,0.00
54.206.88.240,8080,0,false,ORD,North America,Chicago,93,0.00
13.239.84.183,2096,0,false,ORD,North America,Chicago,93,0.00
43.202.54.150,2052,0,false,ORD,North America,Chicago,93,0.00
43.202.1.229,443,0,false,ORD,North America,Chicago,93,0.00
54.206.88.240,2086,0,false,ORD,North America,Chicago,93,0.00
13.236.207.66,2095,0,false,ORD,North America,Chicago,93,0.00
3.27.16.188,2053,0,false,ORD,North America,Chicago,93,0.00
13.211.0.227,2086,80,false,SYD,Oceania,Sydney,93,0.00
3.27.83.196,2086,0,false,ORD,North America,Chicago,93,0.00
13.239.47.64,2086,0,false,ORD,North America,Chicago,93,0.00
13.236.207.66,2053,0,false,ORD,North America,Chicago,93,0.00
13.239.47.64,2095,0,false,ORD,North America,Chicago,93,0.00
3.27.41.16,8443,0,false,ORD,North America,Chicago,93,0.00
13.239.47.64,8443,0,false,ORD,North America,Chicago,93,0.00
13.239.47.64,8880,0,false,ORD,North America,Chicago,93,0.00
3.27.94.110,8080,0,false,ORD,North America,Chicago,93,0.00
3.26.222.126,443,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,8443,0,false,ORD,North America,Chicago,94,0.00
13.55.20.222,80,0,false,SYD,Oceania,Sydney,94,0.00
13.236.207.66,2082,0,false,ORD,North America,Chicago,94,0.00
3.27.18.143,8880,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,80,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,8880,0,false,ORD,North America,Chicago,94,0.00
13.211.4.242,2052,0,false,ORD,North America,Chicago,94,0.00
43.202.54.150,2086,0,false,ORD,North America,Chicago,94,0.00
3.27.42.8,8443,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,2087,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2053,0,false,ORD,North America,Chicago,94,0.00
3.27.131.230,2053,0,false,ORD,North America,Chicago,94,0.00
3.110.219.5,8880,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2095,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,8880,0,false,ORD,North America,Chicago,94,0.00
13.211.128.224,2053,0,false,ORD,North America,Chicago,94,0.00
43.202.1.229,2087,0,false,ORD,North America,Chicago,94,0.00
3.27.62.134,8880,0,false,ORD,North America,Chicago,94,0.00
3.27.77.68,80,0,false,ORD,North America,Chicago,94,0.00
3.27.18.143,2086,0,false,ORD,North America,Chicago,94,0.00
3.26.222.126,80,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,2096,0,false,ORD,North America,Chicago,94,0.00
3.27.41.16,2095,0,false,ORD,North America,Chicago,94,0.00
3.27.18.143,2052,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,2083,0,false,ORD,North America,Chicago,94,0.00
3.27.104.227,2082,0,false,ORD,North America,Chicago,94,0.00
3.106.203.13,2087,0,false,ORD,North America,Chicago,94,0.00
3.26.32.36,2086,0,false,ORD,North America,Chicago,94,0.00
3.27.41.16,8880,0,false,ORD,North America,Chicago,94,0.00
13.211.128.224,8080,0,false,ORD,North America,Chicago,94,0.00
3.27.83.196,80,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,8443,0,false,ORD,North America,Chicago,94,0.00
13.211.0.227,2052,80,false,SYD,Oceania,Sydney,94,0.00
13.239.47.64,443,0,false,ORD,North America,Chicago,94,0.00
43.201.60.144,2086,0,false,ORD,North America,Chicago,94,0.00
3.106.130.160,2086,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2087,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,8880,0,false,ORD,North America,Chicago,94,0.00
3.27.104.227,2086,0,false,ORD,North America,Chicago,94,0.00
3.27.42.8,443,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,2052,0,false,ORD,North America,Chicago,94,0.00
3.27.62.134,80,0,false,ORD,North America,Chicago,94,0.00
13.211.128.224,8443,0,false,ORD,North America,Chicago,94,0.00
3.27.45.26,2083,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,80,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2096,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,8080,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,2052,0,false,ORD,North America,Chicago,94,0.00
3.27.94.110,2095,0,false,ORD,North America,Chicago,94,0.00
3.27.131.230,80,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,80,0,false,ORD,North America,Chicago,94,0.00
3.27.113.215,2096,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2083,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,8443,0,false,ORD,North America,Chicago,94,0.00
43.202.65.104,8880,0,false,ORD,North America,Chicago,94,0.00
3.27.41.16,2083,0,false,ORD,North America,Chicago,94,0.00
3.27.152.164,2087,0,false,ORD,North America,Chicago,94,0.00
3.27.104.227,2052,0,false,ORD,North America,Chicago,94,0.00
3.27.45.26,2082,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,8080,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2082,0,false,ORD,North America,Chicago,94,0.00
3.27.45.26,2086,0,false,ORD,North America,Chicago,94,0.00
3.27.42.8,2083,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,2096,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,2082,0,false,ORD,North America,Chicago,94,0.00
3.106.130.160,8080,0,false,ORD,North America,Chicago,94,0.00
3.106.198.31,443,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,443,0,false,ORD,North America,Chicago,94,0.00
3.106.130.160,2087,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,2086,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,443,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,2083,0,false,ORD,North America,Chicago,94,0.00
3.27.72.90,2053,0,false,ORD,North America,Chicago,94,0.00
3.27.16.188,2052,0,false,ORD,North America,Chicago,94,0.00
3.25.201.194,2083,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,2083,0,false,ORD,North America,Chicago,94,0.00
3.106.250.152,8443,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,80,0,false,ORD,North America,Chicago,94,0.00
3.27.46.11,2096,0,false,ORD,North America,Chicago,94,0.00
3.27.152.164,443,0,false,ORD,North America,Chicago,94,0.00
3.27.42.8,2052,0,false,ORD,North America,Chicago,94,0.00
3.27.45.26,2052,0,false,ORD,North America,Chicago,94,0.00
3.27.18.143,2087,0,false,ORD,North America,Chicago,94,0.00
3.27.45.26,80,0,false,ORD,North America,Chicago,94,0.00
13.239.47.64,2087,0,false,ORD,North America,Chicago,94,0.00
13.239.84.183,443,0,false,ORD,North America,Chicago,94,0.00
54.206.88.240,2052,0,false,ORD,North America,Chicago,94,0.00
3.26.222.126,2095,0,false,ORD,North America,Chicago,94,0.00
3.26.32.36,2096,0,false,ORD,North America,Chicago,94,0.00
3.25.232.135,8080,0,false,ORD,North America,Chicago,94,0.00
3.25.201.194,2052,0,false,ORD,North America,Chicago,94,0.00
54.252.201.30,8443,0,false,ORD,North America,Chicago,94,0.00
3.27.104.227,2053,0,false,ORD,North America,Chicago,94,0.00
3.107.10.89,2086,0,false,ORD,North America,Chicago,94,0.00
3.27.152.164,8880,0,false,ORD,North America,Chicago,94,0.00
3.27.41.16,2052,0,false,ORD,North America,Chicago,94,0.00
13.211.4.242,2096,0,false,ORD,North America,Chicago,94,0.00
3.106.250.152,2083,0,false,ORD,North America,Chicago,94,0.00
3.26.53.158,2087,0,false,ORD,North America,Chicago,94,0.00
3.27.46.11,8443,0,false,ORD,North America,Chicago,94,0.00
3.27.18.143,2082,0,false,ORD,North America,Chicago,94,0.00
3.106.137.6,443,0,false,ORD,North America,Chicago,94,0.00
43.202.65.104,8080,0,false,ORD,North America,Chicago,94,0.00
54.252.201.30,443,0,false,ORD,North America,Chicago,94,0.00
3.27.41.16,2053,0,false,ORD,North America,Chicago,94,0.00
43.202.1.229,2095,0,false,ORD,North America,Chicago,94,0.00
3.25.201.194,2096,0,false,ORD,North America,Chicago,94,0.00
3.25.201.194,2095,0,false,ORD,North America,Chicago,94,0.00
13.236.207.66,2087,0,false,ORD,North America,Chicago,94,0.00
3.26.222.126,2096,0,false,ORD,North America,Chicago,94,0.00
3.26.101.223,2082,0,false,ORD,North America,Chicago,94,0.00
3.106.203.13,2083,0,false,ORD,North America,Chicago,94,0.00
3.27.83.196,2095,0,false,ORD,North America,Chicago,94,0.00
3.106.250.152,2087,0,false,ORD,North America,Chicago,95,0.00
3.26.32.36,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,2095,0,false,ORD,North America,Chicago,95,0.00
3.27.72.90,80,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,2086,0,false,ORD,North America,Chicago,95,0.00
3.106.250.152,443,0,false,ORD,North America,Chicago,95,0.00
3.106.130.160,8443,0,false,ORD,North America,Chicago,95,0.00
13.236.207.66,2086,0,false,ORD,North America,Chicago,95,0.00
3.25.232.135,2086,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,2082,0,false,ORD,North America,Chicago,95,0.00
3.27.77.68,2086,0,false,ORD,North America,Chicago,95,0.00
3.27.62.134,2083,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,2083,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,2053,0,false,ORD,North America,Chicago,95,0.00
13.231.167.51,2082,0,false,ORD,North America,Chicago,95,0.00
3.27.72.90,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,8443,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,2087,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,2087,0,false,ORD,North America,Chicago,95,0.00
3.106.198.31,2087,0,false,ORD,North America,Chicago,95,0.00
3.27.131.230,2082,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,8880,0,false,ORD,North America,Chicago,95,0.00
43.201.112.67,2082,0,false,ORD,North America,Chicago,95,0.00
3.106.198.31,8880,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,8880,0,false,ORD,North America,Chicago,95,0.00
3.27.72.90,2052,0,false,ORD,North America,Chicago,95,0.00
43.201.60.144,8443,0,false,ORD,North America,Chicago,95,0.00
3.27.18.143,8080,0,false,ORD,North America,Chicago,95,0.00
13.236.207.66,2052,0,false,ORD,North America,Chicago,95,0.00
3.106.137.6,2096,0,false,ORD,North America,Chicago,95,0.00
3.27.77.68,8080,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,2095,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.152.164,2083,0,false,ORD,North America,Chicago,95,0.00
3.106.250.152,2086,0,false,ORD,North America,Chicago,95,0.00
3.106.198.31,2052,0,false,ORD,North America,Chicago,95,0.00
3.26.222.126,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.62.134,2095,0,false,ORD,North America,Chicago,95,0.00
3.107.10.89,2083,0,false,ORD,North America,Chicago,95,0.00
3.25.201.194,2053,0,false,ORD,North America,Chicago,95,0.00
3.27.113.215,8880,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,8080,0,false,ORD,North America,Chicago,95,0.00
3.106.137.6,8880,0,false,ORD,North America,Chicago,95,0.00
3.106.130.160,8880,0,false,ORD,North America,Chicago,95,0.00
13.239.84.183,2053,0,false,ORD,North America,Chicago,95,0.00
13.211.128.224,2095,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,8880,0,false,ORD,North America,Chicago,95,0.00
3.27.42.8,8080,0,false,ORD,North America,Chicago,95,0.00
54.252.201.30,2082,0,false,ORD,North America,Chicago,95,0.00
3.27.131.230,2087,0,false,ORD,North America,Chicago,95,0.00
13.211.128.78,2086,0,false,ORD,North America,Chicago,95,0.00
43.202.54.150,2087,0,false,ORD,North America,Chicago,95,0.00
3.27.16.188,8080,0,false,ORD,North America,Chicago,95,0.00
3.27.104.227,2095,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,2087,0,false,ORD,North America,Chicago,95,0.00
3.106.203.13,2086,0,false,ORD,North America,Chicago,95,0.00
13.125.67.152,2095,0,false,ORD,North America,Chicago,95,0.00
3.27.77.68,8880,0,false,ORD,North America,Chicago,95,0.00
3.27.46.11,80,0,false,ORD,North America,Chicago,95,0.00
3.27.62.134,2052,0,false,ORD,North America,Chicago,95,0.00
3.106.198.31,2083,0,false,ORD,North America,Chicago,95,0.00
3.110.158.157,80,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,80,0,false,ORD,North America,Chicago,96,0.00
3.27.152.164,2053,0,false,ORD,North America,Chicago,96,0.00
3.26.53.158,2095,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,2095,0,false,ORD,North America,Chicago,96,0.00
43.202.1.229,8443,0,false,ORD,North America,Chicago,96,0.00
54.252.201.30,2083,0,false,ORD,North America,Chicago,96,0.00
3.27.77.68,443,0,false,ORD,North America,Chicago,96,0.00
3.25.201.194,80,0,false,ORD,North America,Chicago,96,0.00
3.27.77.68,2096,0,false,ORD,North America,Chicago,96,0.00
3.27.94.110,2053,0,false,ORD,North America,Chicago,96,0.00
3.110.50.34,2083,0,false,ORD,North America,Chicago,96,0.00
3.27.83.196,443,0,false,ORD,North America,Chicago,96,0.00
3.107.10.89,2052,0,false,ORD,North America,Chicago,96,0.00
3.27.62.134,2087,0,false,ORD,North America,Chicago,96,0.00
3.27.41.16,2086,0,false,ORD,North America,Chicago,96,0.00
54.252.201.30,80,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,2082,0,false,ORD,North America,Chicago,96,0.00
3.27.16.188,2086,0,false,ORD,North America,Chicago,96,0.00
3.27.72.90,2082,0,false,ORD,North America,Chicago,96,0.00
3.27.113.215,2086,0,false,ORD,North America,Chicago,96,0.00
3.106.250.152,2053,0,false,ORD,North America,Chicago,96,0.00
3.27.46.11,443,0,false,ORD,North America,Chicago,96,0.00
3.27.16.188,2082,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,443,0,false,ORD,North America,Chicago,96,0.00
3.106.198.31,2082,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,2087,0,false,ORD,North America,Chicago,96,0.00
43.202.1.229,80,0,false,ORD,North America,Chicago,96,0.00
3.106.198.31,8443,0,false,ORD,North America,Chicago,96,0.00
13.208.88.54,2087,0,false,ORD,North America,Chicago,96,0.00
3.27.18.143,2095,0,false,ORD,North America,Chicago,96,0.00
3.27.45.26,8443,0,false,ORD,North America,Chicago,96,0.00
3.106.130.160,2052,0,false,ORD,North America,Chicago,96,0.00
54.252.201.30,2096,0,false,ORD,North America,Chicago,96,0.00
13.239.84.183,2095,0,false,ORD,North America,Chicago,96,0.00
3.106.130.160,2083,0,false,ORD,North America,Chicago,96,0.00
3.106.137.6,8443,0,false,ORD,North America,Chicago,96,0.00
3.27.152.164,8080,0,false,ORD,North America,Chicago,96,0.00
3.27.131.230,443,0,false,ORD,North America,Chicago,96,0.00
3.27.94.110,2087,0,false,ORD,North America,Chicago,96,0.00
3.106.203.13,2096,0,false,ORD,North America,Chicago,96,0.00
3.27.113.215,2083,0,false,ORD,North America,Chicago,96,0.00
3.106.198.31,80,0,false,ORD,North America,Chicago,96,0.00
3.107.10.89,2096,0,false,ORD,North America,Chicago,96,0.00
3.27.113.215,2052,0,false,ORD,North America,Chicago,97,0.00
3.106.137.6,8080,0,false,ORD,North America,Chicago,97,0.00
3.27.94.110,8443,0,false,ORD,North America,Chicago,97,0.00
54.252.201.30,2052,0,false,ORD,North America,Chicago,97,0.00
13.211.4.242,2083,0,false,ORD,North America,Chicago,97,0.00
3.107.10.89,2095,0,false,ORD,North America,Chicago,97,0.00
3.27.62.134,8443,0,false,ORD,North America,Chicago,97,0.00
3.27.41.16,2087,0,false,ORD,North America,Chicago,97,0.00
3.27.77.68,2053,0,false,ORD,North America,Chicago,97,0.00
3.27.152.164,2082,0,false,ORD,North America,Chicago,97,0.00
43.202.54.150,80,0,false,ORD,North America,Chicago,97,0.00
3.110.194.22,2096,0,false,ORD,North America,Chicago,97,0.00
15.168.14.254,8880,0,false,ORD,North America,Chicago,97,0.00
3.26.101.223,2052,0,false,ORD,North America,Chicago,97,0.00
