IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.33.163,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.19
8.219.210.93,2087,2087,true,SIN,Asia Pacific,Singapore,161,9.19
47.236.96.141,80,80,false,SIN,Asia Pacific,Singapore,20,9.19
8.219.253.185,80,80,false,SIN,Asia Pacific,Singapore,16,9.19
47.245.30.65,8443,8443,true,NRT,Asia Pacific,Tokyo,157,9.19
47.245.8.156,8080,8080,false,NRT,Asia Pacific,Tokyo,100,9.19
8.210.107.246,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,9.19
8.222.253.235,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.19
47.245.55.235,2053,2053,true,NRT,Asia Pacific,Tokyo,200,9.19
8.219.194.170,2053,2053,true,SIN,Asia Pacific,Singapore,86,9.18
8.219.222.98,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.18
8.219.183.31,2087,2087,true,SIN,Asia Pacific,Singapore,97,9.18
47.74.5.99,8080,8080,false,NRT,Asia Pacific,Tokyo,75,9.18
47.74.37.50,2096,2096,true,NRT,Asia Pacific,Tokyo,143,9.18
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,146,9.18
8.219.202.130,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.18
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,110,9.18
47.236.103.153,2086,2086,false,SIN,Asia Pacific,Singapore,38,9.18
47.91.17.102,8443,8443,true,NRT,Asia Pacific,Tokyo,144,9.18
47.236.116.208,2053,2053,true,SIN,Asia Pacific,Singapore,48,9.17
8.219.137.50,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.17
8.209.252.13,8080,8080,false,NRT,Asia Pacific,Tokyo,86,9.17
8.209.222.232,2095,2095,false,HKG,Asia Pacific,Hong Kong,174,9.17
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,118,9.17
47.245.42.162,2096,2096,true,NRT,Asia Pacific,Tokyo,162,9.17
47.245.59.133,8080,8080,false,NRT,Asia Pacific,Tokyo,83,9.16
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,67,9.16
8.209.222.31,2053,2053,true,NRT,Asia Pacific,Tokyo,78,9.15
47.245.59.243,2083,2083,true,NRT,Asia Pacific,Tokyo,185,9.15
47.74.21.4,2086,2086,false,NRT,Asia Pacific,Tokyo,74,9.15
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,99,9.15
8.219.122.55,2096,2096,true,SIN,Asia Pacific,Singapore,48,9.15
47.74.12.139,80,80,false,NRT,Asia Pacific,Tokyo,102,9.15
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,137,9.15
8.219.173.239,2053,2053,true,SIN,Asia Pacific,Singapore,163,9.15
8.219.122.55,80,80,false,SIN,Asia Pacific,Singapore,13,9.14
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,3,9.14
47.74.41.87,8080,8080,false,NRT,Asia Pacific,Tokyo,72,9.14
47.236.106.37,8443,8443,true,SIN,Asia Pacific,Singapore,168,9.14
47.236.82.218,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.14
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.14
8.219.228.186,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.13
47.74.42.17,2095,2095,false,NRT,Asia Pacific,Tokyo,74,9.13
47.74.13.239,8080,8080,false,NRT,Asia Pacific,Tokyo,84,9.13
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,9.13
47.245.37.37,2052,2052,false,NRT,Asia Pacific,Tokyo,104,9.13
8.219.167.113,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.13
47.91.21.149,8880,8880,false,NRT,Asia Pacific,Tokyo,105,9.13
8.222.221.90,2087,2087,true,SIN,Asia Pacific,Singapore,70,9.13
8.222.168.155,2083,2083,true,SIN,Asia Pacific,Singapore,57,9.13
8.219.112.75,2087,2087,true,SIN,Asia Pacific,Singapore,65,9.13
47.74.10.135,8443,8443,true,NRT,Asia Pacific,Tokyo,189,9.13
8.218.11.90,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,9.13
47.74.6.16,2096,2096,true,NRT,Asia Pacific,Tokyo,276,9.13
8.219.55.31,2053,2053,true,NRT,Asia Pacific,Tokyo,137,9.13
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,31,9.12
47.74.8.238,2053,2053,true,NRT,Asia Pacific,Tokyo,144,9.12
47.245.113.117,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.12
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,174,9.12
47.74.0.183,2096,2096,true,NRT,Asia Pacific,Tokyo,251,9.12
8.219.103.126,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.12
47.245.41.69,2096,2096,true,NRT,Asia Pacific,Tokyo,243,9.12
8.222.219.252,2083,2083,true,SIN,Asia Pacific,Singapore,50,9.11
47.236.87.206,2082,2082,false,SIN,Asia Pacific,Singapore,25,9.11
47.245.56.207,2096,2096,true,NRT,Asia Pacific,Tokyo,172,9.11
47.245.8.68,2083,2083,true,NRT,Asia Pacific,Tokyo,210,9.10
8.219.51.49,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.10
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,12,9.10
8.219.107.135,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.09
47.74.11.219,2095,2095,false,NRT,Asia Pacific,Tokyo,128,9.09
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.09
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,9.09
47.74.39.194,2082,2082,false,NRT,Asia Pacific,Tokyo,88,9.09
8.219.107.199,8443,8443,true,SIN,Asia Pacific,Singapore,90,9.09
47.245.56.207,2082,2082,false,NRT,Asia Pacific,Tokyo,82,9.08
47.245.102.156,8443,8443,true,SIN,Asia Pacific,Singapore,73,9.08
47.245.37.41,8443,8443,true,NRT,Asia Pacific,Tokyo,96,9.08
47.245.41.169,2083,2083,true,NRT,Asia Pacific,Tokyo,185,9.08
47.245.118.197,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.08
8.219.240.160,8443,8443,true,SIN,Asia Pacific,Singapore,148,9.08
47.245.55.94,2053,2053,true,NRT,Asia Pacific,Tokyo,181,9.08
47.74.27.151,2053,2053,true,NRT,Asia Pacific,Tokyo,182,9.08
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,9.08
47.74.5.150,2095,2095,false,NRT,Asia Pacific,Tokyo,101,9.08
8.222.193.208,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.07
8.219.201.245,80,80,false,SIN,Asia Pacific,Singapore,11,9.07
47.236.29.235,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.07
47.74.11.9,2096,2096,true,NRT,Asia Pacific,Tokyo,189,9.07
8.219.43.243,2052,2052,false,SIN,Asia Pacific,Singapore,35,9.07
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.07
8.219.191.40,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.07
8.219.240.141,2082,2082,false,SIN,Asia Pacific,Singapore,16,9.07
47.74.14.85,8080,8080,false,NRT,Asia Pacific,Tokyo,80,9.07
8.219.51.211,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.07
8.222.224.163,2096,2096,true,SIN,Asia Pacific,Singapore,25,9.07
47.74.16.255,80,80,false,NRT,Asia Pacific,Tokyo,83,9.07
47.236.83.196,2086,2086,false,SIN,Asia Pacific,Singapore,25,9.06
8.219.238.145,443,443,true,SIN,Asia Pacific,Singapore,93,9.06
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.06
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,82,9.05
8.219.191.40,80,80,false,SIN,Asia Pacific,Singapore,8,9.05
47.245.53.101,2082,2082,false,NRT,Asia Pacific,Tokyo,92,9.05
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,115,9.05
8.219.230.254,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.05
47.245.39.28,80,80,false,NRT,Asia Pacific,Tokyo,84,9.05
47.236.171.112,2095,2095,false,SIN,Asia Pacific,Singapore,20,9.04
47.74.37.50,2087,2087,true,NRT,Asia Pacific,Tokyo,115,9.04
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,9.04
8.219.217.81,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.04
8.219.228.193,2087,2087,true,SIN,Asia Pacific,Singapore,119,9.04
8.209.243.137,2095,2095,false,NRT,Asia Pacific,Tokyo,78,9.04
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,17,9.04
47.74.5.233,2082,2082,false,NRT,Asia Pacific,Tokyo,81,9.03
47.236.116.26,2052,2052,false,SIN,Asia Pacific,Singapore,31,9.03
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,156,9.03
47.245.94.144,2083,2083,true,SIN,Asia Pacific,Singapore,104,9.03
8.219.213.133,2053,2053,true,SIN,Asia Pacific,Singapore,76,9.02
8.219.228.193,80,80,false,SIN,Asia Pacific,Singapore,11,9.02
8.219.0.162,2096,2096,true,SIN,Asia Pacific,Singapore,140,9.02
47.236.116.208,8880,8880,false,SIN,Asia Pacific,Singapore,22,9.02
47.236.97.111,2096,2096,true,SIN,Asia Pacific,Singapore,86,9.02
8.219.255.171,8880,8880,false,SIN,Asia Pacific,Singapore,34,9.02
47.91.31.231,2053,2053,true,NRT,Asia Pacific,Tokyo,149,9.02
47.245.52.240,2087,2087,true,NRT,Asia Pacific,Tokyo,195,9.01
8.219.172.128,2053,2053,true,SIN,Asia Pacific,Singapore,153,9.01
8.219.178.225,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.01
47.74.11.219,2052,2052,false,NRT,Asia Pacific,Tokyo,138,9.01
8.219.75.44,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.01
47.236.119.253,2096,2096,true,SIN,Asia Pacific,Singapore,134,9.01
8.219.43.243,2087,2087,true,SIN,Asia Pacific,Singapore,62,9.01
47.74.3.2,2087,2087,true,NRT,Asia Pacific,Tokyo,209,9.01
8.219.126.3,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.01
47.236.96.141,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.00
8.219.87.34,2082,2082,false,SIN,Asia Pacific,Singapore,17,9.00
47.74.36.154,2083,2083,true,NRT,Asia Pacific,Tokyo,129,9.00
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,103,9.00
8.219.77.222,2083,2083,true,SIN,Asia Pacific,Singapore,42,9.00
8.219.13.143,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.00
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,110,9.00
47.245.84.155,2053,2053,true,SIN,Asia Pacific,Singapore,59,9.00
47.74.15.80,8080,8080,false,NRT,Asia Pacific,Tokyo,97,8.99
8.219.173.233,2053,2053,true,SIN,Asia Pacific,Singapore,163,8.99
47.245.8.68,2087,2087,true,NRT,Asia Pacific,Tokyo,162,8.99
47.245.37.41,8443,8443,true,NRT,Asia Pacific,Tokyo,182,8.99
8.219.73.21,8880,8880,false,SIN,Asia Pacific,Singapore,13,8.99
8.209.240.229,2096,2096,true,NRT,Asia Pacific,Tokyo,105,8.99
47.236.166.184,2087,2087,true,SIN,Asia Pacific,Singapore,137,8.99
47.91.21.107,2096,2096,true,NRT,Asia Pacific,Tokyo,113,8.99
47.245.56.29,8443,8443,true,NRT,Asia Pacific,Tokyo,179,8.98
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,86,8.98
8.209.214.157,80,80,false,NRT,Asia Pacific,Tokyo,80,8.98
47.245.55.94,8880,8880,false,NRT,Asia Pacific,Tokyo,86,8.98
8.219.74.35,2095,2095,false,SIN,Asia Pacific,Singapore,8,8.98
47.245.34.36,80,80,false,NRT,Asia Pacific,Tokyo,84,8.98
8.219.126.3,2087,2087,true,SIN,Asia Pacific,Singapore,106,8.98
8.219.63.193,2052,2052,false,SIN,Asia Pacific,Singapore,9,8.98
8.222.224.163,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.98
8.219.249.148,80,80,false,SIN,Asia Pacific,Singapore,6,8.97
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,113,8.97
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,15,8.97
8.219.58.64,2096,2096,true,SIN,Asia Pacific,Singapore,100,8.97
47.236.83.196,2052,2052,false,SIN,Asia Pacific,Singapore,22,8.97
47.245.53.50,8080,8080,false,NRT,Asia Pacific,Tokyo,83,8.97
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,70,8.97
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,123,8.97
47.91.18.207,80,80,false,NRT,Asia Pacific,Tokyo,77,8.97
8.219.134.117,8443,8443,true,SIN,Asia Pacific,Singapore,96,8.96
47.245.59.243,80,80,false,NRT,Asia Pacific,Tokyo,125,8.96
47.74.26.132,2083,2083,true,NRT,Asia Pacific,Tokyo,204,8.96
8.219.86.200,2087,2087,true,SIN,Asia Pacific,Singapore,53,8.96
47.245.39.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,226,8.96
8.219.137.50,2083,2083,true,SIN,Asia Pacific,Singapore,72,8.96
47.74.49.62,2086,2086,false,NRT,Asia Pacific,Tokyo,80,8.96
47.245.114.163,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.96
47.245.37.98,2082,2082,false,NRT,Asia Pacific,Tokyo,91,8.96
47.245.30.208,8443,8443,true,NRT,Asia Pacific,Tokyo,155,8.96
47.245.54.197,8443,8443,true,NRT,Asia Pacific,Tokyo,193,8.95
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,13,8.95
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,8.95
47.236.83.196,2095,2095,false,SIN,Asia Pacific,Singapore,16,8.95
47.245.52.165,8080,8080,false,NRT,Asia Pacific,Tokyo,94,8.95
8.219.53.222,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.95
47.74.45.143,2083,2083,true,NRT,Asia Pacific,Tokyo,100,8.95
47.74.3.2,8443,8443,true,NRT,Asia Pacific,Tokyo,258,8.94
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.94
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,93,8.94
47.74.54.145,8080,8080,false,NRT,Asia Pacific,Tokyo,73,8.94
8.222.144.117,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.94
47.74.11.251,2053,2053,true,NRT,Asia Pacific,Tokyo,202,8.94
8.222.208.83,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.94
47.236.116.208,2096,2096,true,SIN,Asia Pacific,Singapore,66,8.94
8.219.13.143,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.93
47.74.18.121,2052,2052,false,NRT,Asia Pacific,Tokyo,92,8.93
47.74.13.94,2052,2052,false,NRT,Asia Pacific,Tokyo,89,8.93
8.219.51.211,2095,2095,false,SIN,Asia Pacific,Singapore,6,8.93
8.219.184.92,2086,2086,false,SIN,Asia Pacific,Singapore,28,8.93
8.219.222.98,2087,2087,true,SIN,Asia Pacific,Singapore,144,8.93
8.219.63.66,2086,2086,false,SIN,Asia Pacific,Singapore,6,8.93
47.245.56.50,2053,2053,true,NRT,Asia Pacific,Tokyo,92,8.93
47.74.15.117,2086,2086,false,NRT,Asia Pacific,Tokyo,89,8.93
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,200,8.92
8.219.79.74,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.92
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,96,8.92
47.236.79.77,80,80,false,SIN,Asia Pacific,Singapore,38,8.92
47.245.33.56,2087,2087,true,NRT,Asia Pacific,Tokyo,113,8.92
8.219.186.189,80,80,false,SIN,Asia Pacific,Singapore,25,8.92
47.245.55.94,2087,2087,true,NRT,Asia Pacific,Tokyo,263,8.92
8.219.53.142,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.91
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,215,8.91
47.236.7.206,8080,8080,false,SIN,Asia Pacific,Singapore,19,8.91
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.91
8.219.228.157,2083,2083,true,SIN,Asia Pacific,Singapore,266,8.91
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,8.91
8.219.177.205,2096,2096,true,SIN,Asia Pacific,Singapore,155,8.91
47.236.163.95,2053,2053,true,SIN,Asia Pacific,Singapore,181,8.91
8.219.198.139,2082,2082,false,SIN,Asia Pacific,Singapore,11,8.90
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,52,8.90
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,5,8.90
47.236.97.254,2096,2096,true,SIN,Asia Pacific,Singapore,93,8.90
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,83,8.89
8.219.210.93,8880,8880,false,SIN,Asia Pacific,Singapore,13,8.89
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,8.89
8.219.60.130,8880,8880,false,SIN,Asia Pacific,Singapore,8,8.89
47.236.103.153,2095,2095,false,SIN,Asia Pacific,Singapore,67,8.89
8.219.53.142,8080,8080,false,SIN,Asia Pacific,Singapore,4,8.89
47.245.55.94,80,80,false,NRT,Asia Pacific,Tokyo,75,8.89
8.219.13.143,80,80,false,SIN,Asia Pacific,Singapore,3,8.88
47.74.27.151,8443,8443,true,NRT,Asia Pacific,Tokyo,215,8.88
47.91.20.105,2083,2083,true,NRT,Asia Pacific,Tokyo,115,8.88
8.219.247.203,2083,2083,true,SIN,Asia Pacific,Singapore,95,8.88
8.219.199.220,2095,2095,false,SIN,Asia Pacific,Singapore,17,8.88
47.245.86.230,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.88
8.222.145.110,8443,8443,true,SIN,Asia Pacific,Singapore,148,8.88
47.236.189.173,2052,2052,false,SIN,Asia Pacific,Singapore,270,8.87
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,8.87
8.219.186.189,2096,2096,true,SIN,Asia Pacific,Singapore,181,8.87
47.74.36.154,2082,2082,false,NRT,Asia Pacific,Tokyo,70,8.87
47.74.40.13,2095,2095,false,NRT,Asia Pacific,Tokyo,77,8.87
8.219.173.195,2095,2095,false,SIN,Asia Pacific,Singapore,15,8.87
8.222.130.137,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.87
8.219.159.232,2082,2082,false,SIN,Asia Pacific,Singapore,16,8.87
47.74.15.117,8443,8443,true,NRT,Asia Pacific,Tokyo,162,8.86
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,9,8.86
47.245.7.212,8443,8443,true,NRT,Asia Pacific,Tokyo,218,8.86
47.236.94.109,2086,2086,false,SIN,Asia Pacific,Singapore,14,8.86
47.74.36.154,8443,8443,true,NRT,Asia Pacific,Tokyo,208,8.86
47.76.33.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,8.86
47.74.18.121,2095,2095,false,NRT,Asia Pacific,Tokyo,88,8.86
8.218.146.204,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,8.85
47.245.58.250,2083,2083,true,NRT,Asia Pacific,Tokyo,182,8.85
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,56,8.85
8.222.248.188,2087,2087,true,SIN,Asia Pacific,Singapore,65,8.85
47.236.82.218,2096,2096,true,SIN,Asia Pacific,Singapore,106,8.85
47.236.94.109,8880,8880,false,SIN,Asia Pacific,Singapore,24,8.85
8.219.5.10,80,80,false,SIN,Asia Pacific,Singapore,5,8.85
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,9,8.85
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.85
8.219.12.152,2087,2087,true,SIN,Asia Pacific,Singapore,83,8.85
47.245.84.124,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.85
47.245.59.188,8443,8443,true,NRT,Asia Pacific,Tokyo,204,8.84
8.217.239.116,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,8.84
47.245.87.167,2052,2052,false,SIN,Asia Pacific,Singapore,16,8.84
8.219.208.69,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.84
47.245.8.156,2087,2087,true,NRT,Asia Pacific,Tokyo,216,8.84
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,8.84
47.236.150.109,2087,2087,true,SIN,Asia Pacific,Singapore,144,8.84
8.219.215.12,80,80,false,SIN,Asia Pacific,Singapore,8,8.84
47.74.5.150,8880,8880,false,NRT,Asia Pacific,Tokyo,91,8.84
47.74.27.94,2087,2087,true,NRT,Asia Pacific,Tokyo,126,8.84
47.245.57.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,8.84
47.74.34.135,80,80,false,NRT,Asia Pacific,Tokyo,83,8.84
8.219.43.243,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.84
8.210.156.6,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,8.83
8.219.172.128,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.83
47.245.42.162,2086,2086,false,NRT,Asia Pacific,Tokyo,86,8.83
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.83
47.245.41.84,8080,8080,false,NRT,Asia Pacific,Tokyo,73,8.83
47.245.42.210,80,80,false,NRT,Asia Pacific,Tokyo,93,8.83
8.219.72.50,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.83
8.219.172.128,8880,8880,false,SIN,Asia Pacific,Singapore,20,8.83
47.245.59.188,2096,2096,true,NRT,Asia Pacific,Tokyo,136,8.83
8.219.75.44,2087,2087,true,SIN,Asia Pacific,Singapore,109,8.83
47.74.27.211,8880,8880,false,NRT,Asia Pacific,Tokyo,85,8.83
47.245.10.164,8080,8080,false,NRT,Asia Pacific,Tokyo,82,8.82
8.222.255.15,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.82
8.219.220.122,2082,2082,false,SIN,Asia Pacific,Singapore,10,8.82
47.245.113.12,8880,8880,false,SIN,Asia Pacific,Singapore,13,8.82
47.236.170.54,2053,2053,true,SIN,Asia Pacific,Singapore,196,8.82
47.74.10.135,2086,2086,false,NRT,Asia Pacific,Tokyo,84,8.82
47.245.4.22,2095,2095,false,HKG,Asia Pacific,Hong Kong,169,8.81
47.245.38.233,8880,8880,false,NRT,Asia Pacific,Tokyo,71,8.81
47.245.37.98,2087,2087,true,NRT,Asia Pacific,Tokyo,238,8.81
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,91,8.81
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,87,8.80
8.222.238.141,2095,2095,false,SIN,Asia Pacific,Singapore,4,8.80
47.74.42.111,2082,2082,false,NRT,Asia Pacific,Tokyo,95,8.80
8.219.238.145,2083,2083,true,SIN,Asia Pacific,Singapore,91,8.80
47.74.35.109,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,8.80
47.236.79.77,2053,2053,true,SIN,Asia Pacific,Singapore,88,8.80
8.222.153.11,2095,2095,false,NRT,Asia Pacific,Tokyo,82,8.80
8.219.215.12,2082,2082,false,SIN,Asia Pacific,Singapore,19,8.80
8.219.151.193,2086,2086,false,SIN,Asia Pacific,Singapore,9,8.80
8.219.61.52,2087,2087,true,SIN,Asia Pacific,Singapore,96,8.80
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,60,8.80
47.236.23.135,80,80,false,SIN,Asia Pacific,Singapore,13,8.80
47.74.15.117,80,80,false,NRT,Asia Pacific,Tokyo,81,8.80
8.219.183.31,2083,2083,true,SIN,Asia Pacific,Singapore,131,8.80
47.245.87.167,8080,8080,false,SIN,Asia Pacific,Singapore,26,8.79
8.219.228.186,2053,2053,true,SIN,Asia Pacific,Singapore,160,8.79
47.91.21.107,2095,2095,false,NRT,Asia Pacific,Tokyo,84,8.79
47.245.55.99,2095,2095,false,NRT,Asia Pacific,Tokyo,90,8.79
8.222.244.123,2083,2083,true,SIN,Asia Pacific,Singapore,161,8.79
8.219.122.96,2086,2086,false,SIN,Asia Pacific,Singapore,13,8.79
47.74.50.249,80,80,false,NRT,Asia Pacific,Tokyo,97,8.79
47.245.54.58,2096,2096,true,NRT,Asia Pacific,Tokyo,107,8.79
8.218.158.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,118,8.79
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,76,8.78
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,137,8.78
47.74.43.95,8880,8880,false,NRT,Asia Pacific,Tokyo,88,8.78
8.219.248.47,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.78
8.219.141.174,443,443,true,SIN,Asia Pacific,Singapore,82,8.78
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,8.78
8.222.193.65,2082,2082,false,SIN,Asia Pacific,Singapore,3,8.78
47.74.53.254,2096,2096,true,NRT,Asia Pacific,Tokyo,133,8.78
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,124,8.78
8.217.221.165,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,8.78
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.78
47.245.54.58,2053,2053,true,NRT,Asia Pacific,Tokyo,186,8.77
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,212,8.77
8.219.75.44,8443,8443,true,SIN,Asia Pacific,Singapore,69,8.77
47.91.20.105,2053,2053,true,NRT,Asia Pacific,Tokyo,137,8.76
47.91.2.165,8080,8080,false,NRT,Asia Pacific,Tokyo,95,8.76
47.236.114.23,2087,2087,true,SIN,Asia Pacific,Singapore,101,8.76
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,8.76
47.245.54.98,8080,8080,false,NRT,Asia Pacific,Tokyo,89,8.76
47.74.13.239,8443,8443,true,NRT,Asia Pacific,Tokyo,149,8.76
47.245.55.99,2083,2083,true,NRT,Asia Pacific,Tokyo,201,8.76
8.219.90.196,2052,2052,false,SIN,Asia Pacific,Singapore,6,8.75
47.245.56.207,8443,8443,true,NRT,Asia Pacific,Tokyo,146,8.75
47.245.80.142,2082,2082,false,SIN,Asia Pacific,Singapore,8,8.75
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,101,8.75
47.236.145.85,443,443,true,SIN,Asia Pacific,Singapore,93,8.74
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,31,8.74
47.74.52.188,8080,8080,false,NRT,Asia Pacific,Tokyo,84,8.74
8.219.173.195,2083,2083,true,SIN,Asia Pacific,Singapore,89,8.74
8.219.83.201,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.74
8.219.197.111,8880,8880,false,SIN,Asia Pacific,Singapore,6,8.73
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,8.73
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,100,8.73
47.245.52.240,2082,2082,false,NRT,Asia Pacific,Tokyo,94,8.73
8.219.235.164,2082,2082,false,SIN,Asia Pacific,Singapore,5,8.72
8.219.77.222,2096,2096,true,SIN,Asia Pacific,Singapore,45,8.72
8.222.212.116,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.72
8.219.82.177,8080,8080,false,SIN,Asia Pacific,Singapore,9,8.72
